SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S014;5103;40.0;293.87;10.31;0;0;0;292;06:00;0.0;0.0;0.0;0.0;16.75;1.33;18.08;37.833333333333336;292;15:45;294;14:57;BERÇO BTP 3;BTP;CGC;BERÇO BTP 3;292;06:00;292;07:25;292;07:25;293;21:15;294;15:20;294;17:05
S014;5104;32.0;194.87;7.7;0;0;0;292;06:24;17.08;0.0;0.0;17.08;17.17;0.75;17.92;19.5;294;08:37;295;08:50;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;292;23:30;293;00:40;293;00:40;293;20:10;294;14:05;294;14:55
S014;5105;28.0;172.0;8.0;0;0;0;292;09:00;41.58;3.75;13.58;58.92;0.0;0.0;0.0;18.25;294;20:28;295;18:34;BERÇO BTP 3;BTP;CGC;BERÇO BTP 3;294;19:55;294;21:40;294;21:40;295;15:55;295;15:55;295;17:20
S014;5106;48.0;299.88;13.6;0;0;0;292;09:03;62.92;20.83;0.0;83.75;0.0;0.17;0.17;22.75;296;13:41;297;14:55;BERÇO BTP 1;BTP;CGC;BERÇO BTP 1;295;20:50;295;22:15;295;22:15;296;21:00;296;21:10;296;22:55
S014;5107;32.0;259.8;10.8;0;0;0;292;10:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;292;20:06;293;10:15;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.1;292;10:00;292;10:50;292;10:50;292;22:20;292;22:20;292;23:30
S014;5108;19.0;87.9;6.0;0;0;0;292;10:00;0.0;0.0;0.08;0.08;14.67;0.67;15.33;35.75;292;10:05;293;22:00;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 3;292;10:05;292;10:55;292;10:55;293;22:40;294;14:00;294;14:30
S014;5109;22.0;105.9;6.5;0;0;0;292;10:30;0.0;0.0;0.08;0.08;0.0;0.0;0.0;5.75;292;10:38;293;16:27;BERÇO SAIPEM 2;SAIPEM;CGNC;BERÇO SAIPEM 2;292;10:35;292;11:25;292;11:25;292;17:10;292;17:10;292;17:40
S014;5110;51.0;336.0;13.8;0;0;0;292;10:40;50.0;0.42;0.0;50.42;0.0;0.42;0.42;22.0;295;19:28;296;18:54;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;294;13:05;294;13:55;294;13:55;295;11:55;295;12:20;295;13:30
S014;5111;34.0;201.9;8.3;0;0;0;292;11:24;0.0;0.0;0.58;0.58;0.0;0.08;0.08;58.666666666666664;292;15:42;295;05:12;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 3;292;12:00;292;13:30;292;13:30;295;00:10;295;00:15;295;01:25
S014;5112;48.33;330.0;14.47;0;0;0;292;13:00;83.0;0.0;1.17;84.17;0.0;0.5;0.5;18.666666666666668;297;13:18;298;11:15;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;296;01:10;296;02:35;296;02:35;296;21:15;296;21:45;296;23:30
S014;5113;9.0;210.54;9.9;0;0;0;292;16:45;0.0;0.0;1.17;1.17;17.25;1.08;18.33;25.333333333333332;293;02:17;294;06:15;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.2;292;17:55;292;18:45;292;18:45;293;20:05;294;14:25;294;15:35
S014;5114;32.0;228.99;7.42;0;0;0;292;17:00;59.5;10.25;0.0;69.75;0.0;0.0;0.0;60.5;296;22:20;299;16:40;BERÇO ARM 37;XXXIX;GSA - E;BERÇO ARM 37;295;14:45;295;15:45;295;15:45;298;04:15;298;04:15;298;04:55
S014;5115;32.3;181.99;11.6;0;0;0;292;17:30;206.5;0.0;1.17;207.67;10.67;1.67;12.33;117.91666666666667;302;06:30;307;23:55;BERÇO AL 02;VOPAK;GL;BERÇO AL 02;301;09:10;301;10:40;301;10:40;306;08:35;306;20:55;306;22:45
S014;5116;32.3;190.0;6.85;0;0;0;292;18:30;31.58;103.83;59.0;194.42;0.0;0.42;0.42;29.833333333333332;293;21:00;295;14:10;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;300;20:55;300;23:20;300;23:20;302;05:10;302;05:35;302;07:30
S014;5117;27.0;165.2;8.0;0;0;0;292;19:00;0.0;0.0;1.5;1.5;0.0;2.67;2.67;4.833333333333333;292;20:40;294;03:30;BERÇO DOW;DOW;GL;BERÇO DOW;292;20:30;292;21:10;292;21:10;293;02:00;293;04:40;293;05:40
S014;5118;40.0;272.05;9.5;0;0;0;292;19:05;0.0;0.0;1.33;1.33;1.0;2.5;3.5;13.416666666666666;293;06:09;293;22:34;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;292;20:25;292;21:40;292;21:40;293;11:05;293;14:35;293;16:10
S014;5119;32.0;228.99;7.42;0;0;0;292;19:42;37.33;1.67;8.42;47.42;0.0;0.0;0.0;90.75;294;20:30;298;19:45;BERÇO ARM 38;TES;GSA - E;BERÇO ARM 38;294;19:10;294;20:10;294;20:10;298;14:55;298;14:55;298;15:35
S014;5120;48.0;299.88;9.5;0;0;0;292;20:00;100.08;1.08;17.25;118.42;3.33;1.25;4.58;36.416666666666664;298;16:11;300;12:40;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;297;18:25;297;19:50;297;19:50;299;08:15;299;12:50;299;14:35
S014;5121;32.0;228.62;9.8;0;0;0;293;04:00;0.0;0.0;0.0;0.0;4.08;1.75;5.83;29.083333333333332;293;06:30;294;14:07;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;293;04:00;293;04:50;293;04:50;294;09:55;294;15:45;294;16:55
S014;5122;38.0;333.33;8.6;0;1;0;293;06:42;0.17;0.0;0.58;0.75;17.92;0.83;18.75;10.666666666666666;293;07:25;293;18:05;BERÇO OUT 2/3;CONCAIS;PASSAGEIROS;BERÇO OUT 2;293;07:30;293;08:45;293;08:45;293;19:25;294;14:10;294;15:05
S014;5123;48.0;330.04;11.3;0;0;0;293;06:48;0.0;5.0;0.0;5.0;0.0;0.0;0.0;17.833333333333332;293;14:29;294;12:58;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;293;11:50;293;12:40;293;12:40;294;06:30;294;06:30;294;07:40
S014;5124;26.64;170.17;7.8;0;0;0;293;08:20;0.0;0.0;0.08;0.08;0.0;0.0;0.0;61.416666666666664;293;08:55;296;09:57;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO Ageo I;293;08:25;293;10:05;293;10:05;295;23:30;295;23:30;296;00:50
S014;5125;40.0;303.83;13.8;0;0;0;293;12:00;22.83;0.0;2.17;25.0;0.0;0.0;0.0;21.083333333333332;293;14:21;294;14:00;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;294;13:00;294;14:15;294;14:15;295;11:20;295;11:20;295;12:55
S014;5126;32.29;189.9;6.58;0;0;0;293;12:30;0.5;0.83;0.0;1.33;0.0;0.0;0.0;48.5;293;22:00;296;09:40;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;293;13:50;293;15:10;293;15:10;295;15:40;295;15:40;295;16:40
S014;5127;27.0;158.98;9.8;0;0;0;293;13:00;0.08;0.0;0.58;0.67;0.92;0.67;1.58;22.583333333333332;293;14:25;295;06:15;BERÇO AL 04;ULTRACARGO;GL;BERÇO AL 04;293;13:40;293;15:10;293;15:10;294;13:45;294;15:20;294;17:10
S014;5128;36.0;225.0;8.1;0;0;0;293;13:42;192.08;171.17;0.0;363.25;14.08;0.0;14.08;171.83333333333334;300;12:40;307;20:15;BERÇO ARM 35P2;BRACELL;CGNC;BERÇO ARM 35P1;308;17:00;308;18:05;308;18:05;315;21:55;316;12:00;316;12:45
S014;5129;36.0;225.0;8.1;0;0;0;293;13:42;193.92;202.92;0.0;396.83;5.5;0.0;5.5;171.83333333333334;300;12:40;307;20:15;BERÇO ARM 35P2;BRACELL;CGNC;BERÇO ARM 35P2;310;02:35;310;03:45;310;03:45;317;07:35;317;13:05;317;13:55
S014;5130;28.0;179.99;10.05;0;0;0;293;14:45;153.25;17.25;0.0;170.5;6.92;1.33;8.25;139.33333333333334;301;13:00;307;11:45;BERÇO CS 02;OUTROS_SABOO;CGNC;BERÇO CS 01;300;17:15;300;18:35;300;18:35;306;13:55;306;22:10;306;23:50
S014;5131;32.31;228.99;10.45;0;0;0;293;14:50;80.92;0.58;0.92;82.42;0.0;2.0;2.0;33.916666666666664;298;12:00;300;02:25;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;297;01:15;297;02:15;297;02:15;298;12:10;298;14:10;298;14:50
S014;5132;32.0;179.99;9.6;0;0;0;293;15:48;263.08;3.75;0.0;266.83;0.0;0.0;0.0;98.33333333333333;305;22:25;310;03:35;BERÇO ARM 31;OUTROS_MACUCO;CGNC;BERÇO ARM 32;304;18:40;304;19:30;304;19:30;308;21:50;308;21:50;308;23:00
S014;5133;48.0;314.36;12.5;0;0;0;293;16:00;10.08;15.17;0.0;25.25;3.75;0.0;3.75;23.75;294;20:03;295;23:16;BERÇO BTP 2;BTP;CGC;BERÇO BTP 1;294;17:15;294;18:40;294;18:40;295;18:25;295;22:10;295;23:55
S014;5134;22.0;119.9;7.3;0;0;0;293;16:30;24.17;0.0;3.42;27.58;0.0;1.08;1.08;32.666666666666664;293;17:20;296;00:44;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO IB BC;294;20:05;294;21:45;294;21:45;296;06:25;296;07:30;296;08:50
S014;5135;24.23;145.0;6.5;0;0;0;293;17:42;18.92;0.0;0.25;19.17;0.0;0.0;0.0;21.083333333333332;294;19:05;295;22:10;BERÇO IB SP;ADONAI;GL;BERÇO IB SP;294;12:55;294;14:15;294;14:15;295;11:20;295;11:20;295;13:00
S014;5136;32.0;228.9;7.3;0;0;0;293;18:00;84.0;0.42;9.08;93.5;23.58;0.0;23.58;80.66666666666667;298;02:05;301;19:40;BERÇO TEG;TEG;GSA - E;BERÇO TEG;297;15:30;297;16:35;297;16:35;301;01:15;302;00:50;302;01:35
S014;5137;32.07;179.95;10.33;0;0;0;293;19:24;124.58;9.25;0.0;133.83;6.0;0.42;6.42;171.91666666666666;300;20:16;308;03:32;BERÇO CS 01;OUTROS_SABOO;CGNC;BERÇO CS 02;299;09:15;299;10:35;299;10:35;306;14:30;306;20:55;306;22:35
S014;5138;30.0;189.99;10.2;0;0;0;293;19:30;180.5;1.08;0.0;181.58;0.0;1.92;1.92;26.333333333333332;302;16:00;304;05:19;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;301;09:05;301;11:00;301;11:00;302;13:20;302;15:15;302;17:40
S014;5139;32.0;228.9;7.42;0;0;0;293;20:36;100.0;1.08;3.33;104.42;3.25;0.75;4.0;86.66666666666667;299;22:20;303;15:50;BERÇO ARM 37;XXXIX;GSA - E;BERÇO ARM 37;298;05:05;298;06:05;298;06:05;301;20:45;302;00:45;302;01:25
S014;5140;33.0;201.8;8.25;0;0;0;293;21:16;19.33;0.0;3.67;23.0;0.0;2.33;2.33;57.5;293;22:15;296;14:00;BERÇO ARM 34;ELDORADO;CGNC;BERÇO ARM 31;294;20:20;294;21:30;294;21:30;297;07:00;297;09:20;297;10:10
S014;5141;25.0;182.47;8.9;0;0;0;293;22:00;18.67;2.33;0.0;21.0;0.0;0.0;0.0;26.666666666666668;294;18:49;295;22:46;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;294;19:00;294;20:10;294;20:10;295;22:50;295;22:50;295;23:40
S014;5142;37.0;255.0;10.75;0;0;0;293;22:30;14.17;0.0;0.58;14.75;0.0;1.5;1.5;23.25;294;02:03;295;03:46;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;294;13:15;294;14:30;294;14:30;295;13:45;295;15:15;295;16:50
S014;5143;32.0;228.99;7.15;0;0;0;294;04:30;313.67;31.17;0.0;344.83;2.83;0.08;2.92;40.083333333333336;308;07:30;310;11:05;BERÇO ARM 16/17;ELEVACOES;GSA - E;BERÇO ARM 16/17;308;13:20;308;14:45;308;14:45;310;06:50;310;09:45;310;10:50
S014;5144;32.0;261.09;8.3;0;0;0;294;05:20;7.33;0.67;0.0;8.0;0.0;0.0;0.0;7.916666666666667;295;18:21;296;10:42;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;294;13:20;294;14:10;294;14:10;294;22:05;294;22:05;294;23:15
S014;5145;24.0;147.83;7.0;0;0;0;294;06:00;115.08;16.33;0.08;131.5;0.0;0.0;0.0;36.0;300;21:03;304;06:13;BERÇO AL 04;ULTRACARGO;GL;BERÇO AL 02;299;17:30;299;19:00;299;19:00;301;07:00;301;07:00;301;08:50
S014;5146;48.0;329.86;11.8;0;0;0;294;07:00;0.67;5.17;0.0;5.83;6.33;0.0;6.33;25.583333333333332;294;19:07;295;23:59;BERÇO BTP 1;BTP;CGC;BERÇO BTP 2;294;12:50;294;14:15;294;14:15;295;15:50;295;22:10;295;23:55
S014;5147;30.0;176.82;9.7;0;0;0;294;07:00;42.75;15.42;0.0;58.17;0.0;0.0;0.0;75.25;297;05:55;300;13:00;BERÇO ARM 23;HIDROVIAS;GSM - I;BERÇO ARM 22/23;296;17:10;296;18:10;296;18:10;299;21:25;299;21:25;299;22:45
S014;5148;32.0;228.95;7.75;0;0;0;294;07:00;305.0;16.0;0.0;321.0;0.0;0.0;0.0;51.416666666666664;308;14:25;311;00:10;BERÇO ARM 38;TES;GSA - E;BERÇO ARM 38;307;16:00;307;17:00;307;17:00;309;20:25;309;20:25;309;21:05
S014;5149;32.0;199.97;9.2;0;0;1;294;07:06;9.83;44.83;0.0;54.67;0.0;0.0;0.0;6.25;295;17:06;296;01:35;BERÇO TEV;TEV;RORO;BERÇO TEV;296;13:50;296;15:05;296;15:05;296;21:20;296;21:20;296;22:15
S014;5150;27.0;183.0;7.5;0;0;0;294;08:00;11.83;54.75;34.08;100.67;0.0;0.0;0.0;43.333333333333336;294;18:40;296;19:02;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;298;12:40;298;14:30;298;14:30;300;09:50;300;09:50;300;11:20
S014;5151;46.0;335.0;10.0;0;0;0;294;11:24;12.58;14.42;0.0;27.0;0.0;1.08;1.08;21.583333333333332;296;09:12;297;09:06;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;295;14:25;295;16:10;295;16:10;296;13:45;296;14:50;296;16:15
S014;5152;18.0;119.9;5.0;0;0;1;294;12:00;12.0;30.0;0.0;42.0;0.0;0.0;0.0;5.166666666666667;296;09:51;296;19:07;BERÇO TEV;TEV;RORO;BERÇO TEV;296;06:00;296;07:15;296;07:15;296;12:25;296;12:25;296;13:20
S014;5153;32.0;182.9;7.3;0;0;0;294;13:30;298.5;0.0;0.25;298.75;0.0;0.0;0.0;55.083333333333336;308;06:55;310;16:00;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;307;00:15;307;02:05;307;02:05;309;09:10;309;09:10;309;10:40
S014;5154;30.0;222.2;9.8;0;0;0;294;14:30;3.33;16.5;0.0;19.83;0.0;0.0;0.0;14.333333333333334;294;19:39;295;14:10;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;295;10:20;295;11:35;295;11:35;296;01:55;296;01:55;296;03:30
S014;5155;32.0;183.1;8.0;0;0;0;294;16:30;417.75;0.58;15.42;433.75;0.0;1.17;1.17;33.083333333333336;313;21:14;315;22:20;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 01;312;18:15;312;20:05;312;20:05;314;05:10;314;06:20;314;07:50
S014;5156;40.0;254.94;10.4;0;0;0;294;19:42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.5;294;20:27;295;23:25;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;294;19:45;294;20:35;294;20:35;295;21:05;295;21:05;295;22:15
S014;5157;32.0;228.99;7.41;0;0;0;294;20:12;271.5;118.67;0.0;390.17;0.0;0.0;0.0;54.75;304;10:05;306;23:40;BERÇO ARM 13/14;COFCO;GSA - E;BERÇO ARM 13/14;311;02:25;311;03:50;311;03:50;313;10:35;313;10:35;313;11:40
S014;5158;32.29;199.9;9.93;0;0;0;294;21:00;267.0;0.0;2.33;269.33;0.0;0.0;0.0;149.75;307;05:06;313;15:24;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;306;02:20;306;04:15;306;04:15;312;10:00;312;10:00;312;12:25
S014;5159;51.0;335.9;13.3;0;0;0;294;21:54;49.0;0.0;0.08;49.08;0.0;0.17;0.17;30.916666666666668;298;07:00;299;19:05;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;296;23:00;296;23:50;296;23:50;298;06:45;298;06:55;298;08:05
S014;5160;27.0;158.93;8.5;0;0;0;295;01:27;0.0;0.0;0.0;0.0;0.0;2.83;2.83;40.083333333333336;295;02:55;297;00:15;BERÇO IB OE;AGEO_TERMINAIS;GL;BERÇO IB OE;295;01:30;295;02:50;295;02:50;296;18:55;296;21:45;296;23:25
S014;5161;28.56;189.99;9.85;0;0;0;295;02:55;334.42;11.58;0.0;346.0;1.83;1.67;3.5;168.58333333333334;310;03:20;317;09:40;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;BERÇO ARM 33;309;12:55;309;13:45;309;13:45;316;14:20;316;17:50;316;19:00
S014;5162;32.0;189.99;8.75;0;0;0;295;05:36;0.0;0.17;0.0;0.17;0.67;1.75;2.42;52.333333333333336;295;09:52;297;16:04;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 3;295;05:50;295;07:20;295;07:20;297;11:40;297;14:05;297;15:15
S014;5163;32.0;229.0;7.1;0;0;0;295;06:00;276.5;42.25;0.0;318.75;0.0;0.33;0.33;56.416666666666664;307;04:57;309;16:00;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;308;12:45;308;14:05;308;14:05;310;22:30;310;22:50;310;23:50
S014;5164;38.0;227.95;10.8;0;0;0;295;07:00;0.0;7.5;0.0;7.5;0.0;0.67;0.67;19.0;295;09:07;296;10:16;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;295;14:30;295;15:45;295;15:45;296;10:45;296;11:25;296;13:00
S014;5165;25.0;141.0;9.8;0;0;0;295;08:00;0.0;0.0;0.0;0.0;0.0;0.17;0.17;72.75;295;09:05;298;16:20;BERÇO AL 04;ULTRACARGO;GL;BERÇO AL 04;295;08:00;295;09:30;295;09:30;298;10:15;298;10:25;298;12:15
S014;5166;45.0;335.0;12.2;0;0;0;295;10:48;13.17;11.08;2.58;26.83;0.0;0.25;0.25;22.333333333333332;297;19:59;298;20:17;BERÇO BTP 1;BTP;CGC;BERÇO BTP 3;296;13:40;296;15:05;296;15:05;297;13:25;297;13:40;297;15:25
S014;5167;32.0;199.9;11.14;0;0;0;295;12:00;85.08;21.75;0.0;106.83;0.33;1.33;1.67;204.33333333333334;300;20:55;309;11:45;BERÇO ARM 23;HIDROVIAS;GSM - I;BERÇO ARM 22/23;299;22:50;299;23:50;299;23:50;308;12:10;308;13:50;308;15:10
S014;5168;48.0;300.0;12.7;0;0;0;295;16:00;0.0;1.5;0.0;1.5;0.25;0.25;0.5;22.583333333333332;296;08:53;297;08:50;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;295;17:30;295;18:20;295;18:20;296;16:55;296;17:25;296;18:35
S014;5169;48.0;330.03;13.4;0;0;0;295;17:00;29.92;1.08;12.67;43.67;0.0;0.0;0.0;31.833333333333332;298;02:30;299;13:10;BERÇO BTP 3;BTP;CGC;BERÇO BTP 3;297;12:40;297;14:05;297;14:05;298;21:55;298;21:55;298;23:40
S014;5170;32.0;183.1;8.6;0;0;0;295;20:00;0.0;0.0;0.0;0.0;0.0;1.0;1.0;45.666666666666664;295;23:00;297;20:40;BERÇO IB SP;ADONAI;GL;BERÇO IB SP;295;20:00;295;21:20;295;21:20;297;19:00;297;20:00;297;21:40
S014;5171;45.0;299.9;12.5;0;0;0;295;20:50;1.75;19.0;2.58;23.33;1.67;2.5;4.17;13.833333333333334;295;22:20;297;00:44;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;296;20:10;296;21:35;296;21:35;297;11:25;297;15:35;297;17:20
S014;5172;43.0;254.93;8.36;0;0;0;296;04:00;144.83;7.42;0.0;152.25;0.0;0.0;0.0;122.0;303;00:20;308;10:35;BERÇO ARM 38;TES;GSA - E;BERÇO ARM 38;302;12:15;302;13:15;302;13:15;307;15:15;307;15:15;307;15:55
S014;5173;38.0;333.33;8.6;0;1;0;296;06:40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.666666666666666;296;07:25;296;18:05;BERÇO OUT 2/3;CONCAIS;PASSAGEIROS;BERÇO OUT 2;296;06:40;296;07:55;296;07:55;296;18:35;296;18:35;296;19:30
S014;5174;32.0;225.0;7.52;0;0;0;296;08:00;161.33;0.0;0.5;161.83;0.0;0.0;0.0;47.0;304;09:55;306;13:00;BERÇO ARM 37;XXXIX;GSA - E;BERÇO ARM 37;303;01:50;303;02:50;303;02:50;305;01:50;305;01:50;305;02:30
S014;5175;32.0;229.0;8.62;0;0;0;296;08:50;0.0;0.0;0.17;0.17;0.0;0.0;0.0;55.333333333333336;296;09:50;298;20:12;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;BERÇO CUTRALE;296;09:00;296;10:00;296;10:00;298;17:20;298;17:20;298;18:00
S014;5176;44.0;268.03;13.7;0;0;0;296;08:52;0.0;0.0;0.0;0.0;4.5;1.58;6.08;21.583333333333332;296;13:54;297;12:31;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;296;08:55;296;09:45;296;09:45;297;07:20;297;13:25;297;14:35
S014;5177;36.0;200.0;10.3;0;0;0;296;09:30;0.0;0.0;0.0;0.0;0.0;2.08;2.08;13.416666666666666;296;13:00;297;08:47;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;296;09:30;296;11:05;296;11:05;297;00:30;297;02:35;297;03:50
S014;5178;20.0;92.95;5.6;0;0;0;296;09:55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.333333333333334;296;10:00;296;21:30;BERÇO SAIPEM 1;SAIPEM;CGNC;BERÇO SAIPEM 1;296;09:55;296;10:45;296;10:45;296;22:05;296;22:05;296;22:35
S014;5179;51.0;335.0;14.4;0;0;0;296;10:00;1.33;0.0;0.0;1.33;0.0;0.0;0.0;23.166666666666668;297;00:52;298;02:10;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;296;11:20;296;12:10;296;12:10;297;11:20;297;11:20;297;12:30
S014;5180;23.8;199.8;6.9;0;0;0;296;10:45;45.33;83.75;45.42;174.5;0.0;0.25;0.25;32.666666666666664;298;09:15;299;22:54;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;303;17:15;303;19:40;303;19:40;305;04:20;305;04:35;305;06:30
S014;5181;28.0;180.15;8.25;0;0;0;296;12:45;155.25;0.0;0.0;155.25;10.83;0.67;11.5;80.08333333333333;304;09:26;308;00:05;BERÇO AL 04;GRANEL;GL;BERÇO AL 04;303;00:00;303;01:50;303;01:50;306;09:55;306;21:25;306;22:55
S014;5182;32.3;189.9;9.5;0;0;0;296;14:08;3.75;49.58;45.5;98.83;0.0;0.08;0.08;108.25;296;14:40;301;15:38;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;BERÇO ARM 31;300;17:00;300;17:50;300;17:50;305;06:05;305;06:10;305;07:20
S014;5183;37.0;249.12;12.0;0;0;0;296;14:12;1.25;4.83;0.0;6.08;0.0;1.08;1.08;17.0;297;04:27;297;22:45;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;296;20:20;296;22:05;296;22:05;297;15:05;297;16:10;297;17:35
S014;5184;40.0;274.67;10.55;0;0;0;296;16:00;0.17;0.67;0.0;0.83;0.0;0.92;0.92;13.416666666666666;296;17:43;297;09:43;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;296;16:50;296;18:05;296;18:05;297;07:30;297;08:25;297;10:00
S014;5185;32.0;229.0;7.5;0;0;0;296;22:40;73.33;0.0;0.17;73.5;17.17;0.08;17.25;91.08333333333333;301;15:55;305;15:40;BERÇO OUT 3;TGRAO;GSA - E;BERÇO OUT 2;300;00:10;300;01:25;300;01:25;303;20:30;304;13:45;304;14:40
S014;5186;36.0;236.32;7.95;0;0;0;296;23:00;0.0;0.0;0.42;0.42;0.0;0.0;0.0;20.416666666666668;297;06:50;298;08:25;BERÇO VAL;ECOPORTO;CGNC;BERÇO VAL;296;23:25;297;01:05;297;01:05;297;21:30;297;21:30;297;22:50
S014;5187;32.0;199.99;7.8;0;0;0;297;02:12;0.0;0.0;0.0;0.0;4.5;0.25;4.75;93.66666666666667;298;16:42;302;19:40;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;297;02:15;297;04:10;297;04:10;301;01:50;301;06:35;301;09:00
S014;5188;48.0;299.92;11.2;0;0;0;297;02:50;26.67;0.75;14.0;41.42;4.83;0.0;4.83;44.333333333333336;299;01:25;301;01:30;BERÇO BTP 1;BTP;CGC;BERÇO BTP 3;298;20:15;298;22:00;298;22:00;300;18:20;300;23:10;301;00:35
S014;5189;27.45;161.37;6.25;0;0;0;297;03:00;1.17;0.0;15.67;16.83;0.0;0.0;0.0;46.833333333333336;297;04:30;299;13:13;BERÇO CS 04;ECOPORTO;CGNC;BERÇO BTP 1;297;19:50;297;21:35;297;21:35;299;20:25;299;20:25;299;21:50
S014;5190;35.0;224.0;8.65;0;0;0;297;06:36;0.0;0.0;0.83;0.83;0.0;0.0;0.0;8.0;297;14:22;298;03:20;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;297;07:30;297;08:40;297;08:40;297;16:40;297;16:40;297;17:30
S014;5191;48.0;329.8;14.4;0;0;0;297;07:00;4.5;0.0;1.25;5.75;0.0;0.0;0.0;24.666666666666668;297;13:08;298;16:24;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;297;12:45;297;14:00;297;14:00;298;14:40;298;14:40;298;16:15
S014;5192;32.0;199.9;10.5;0;0;0;297;07:00;220.0;32.0;0.0;252.0;0.0;0.5;0.5;71.66666666666667;307;18:25;311;00:30;BERÇO ARM 33;OUTROS_MACUCO;CGNC;BERÇO ARM 31;307;19:00;307;19:50;307;19:50;310;19:30;310;20:00;310;21:10
S014;5193;32.0;199.9;8.1;0;0;0;297;07:10;496.83;10.33;0.0;507.17;4.42;0.08;4.5;23.583333333333332;319;23:45;321;02:37;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 2;318;10:20;318;12:15;318;12:15;319;11:50;319;16:20;319;18:45
