SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S2025;4801;45.0;299.9;11.85;0;0;0;73;17:00;2.83;10.92;0.08;13.83;1.08;1.58;2.67;8.18;30.07;40.92;73;20:00;75;11:06;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 3;74;6:50;74;8:40;74;16:05;75;22:10;76;1:35;76;3:00
S2025;4802;37.0;255.0;10.8;0;0;0;73;18:00;1.33;8.25;0.0;9.58;0.0;0.0;0.0;2.4;13.17;15.58;74;21:40;75;15:37;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;74;3:35;74;4:55;74;6:34;74;19:45;74;20:30;74;22:05
S2025;4803;35.05;228.9;12.41;0;0;0;73;19:06;26.42;291.5;18.42;336.33;0.0;0.0;0.0;5.35;147.6;153.0;88;15:24;95;4:32;BERÇO TERMAG;TERMAG;GSM - I;;BERÇO TERMAG;87;19:30;87;20:20;88;0:56;94;4:35;;;;
S2025;4804;32.0;199.98;9.65;0;0;0;73;22:52;2.83;11.58;0.0;14.42;1.42;0.67;2.08;6.22;73.1;81.42;74;0:35;77;12:40;BERÇO ARM 12A;COFCO;GSA - E;;BERÇO ARM 12A;74;13:20;74;14:50;74;20:18;77;21:25;78;0:15;78;1:20
S2025;4805;48.0;299.91;11.7;0;0;0;73;23:54;0.58;2.83;0.0;3.42;13.17;1.42;14.58;2.38;19.63;36.67;75;14:22;76;13:10;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;74;3:20;74;5:10;74;6:47;75;2:30;75;17:50;75;19:15
S2025;4806;35.0;199.91;9.0;0;0;0;74;0:53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.38;24.52;26.92;74;1:45;75;5:15;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 2;74;0:55;74;1:50;74;3:27;75;4:00;75;4:45;75;5:55
S2025;4807;32.0;201.8;11.3;0;0;0;74;5:35;1.83;33.5;0.0;35.33;0.0;2.58;2.58;2.17;8.47;13.25;74;5:55;74;19:10;BERÇO ARM 34;ELDORADO;CGNC;;BERÇO ARM 31;75;16:55;75;18:10;75;19:35;76;4:05;76;7:25;76;8:15
S2025;4808;32.0;229.0;7.11;0;0;0;74;6:36;8.33;75.5;0.0;83.83;3.08;0.25;3.33;4.2;154.42;162.0;75;20:18;82;16:43;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;77;18:30;77;21:05;78;0:32;84;11:00;84;15:05;84;17:05
S2025;4809;32.0;189.99;9.1;0;0;0;74;8:45;19.67;151.92;10.08;181.67;0.0;0.0;0.0;4.47;33.45;37.92;74;10:05;76;3:10;BERÇO ARM 19;ELEVACOES;GSA - E;;BERÇO ARM 16/17;81;22:25;81;23:55;82;3:38;83;13:05;83;13:50;83;14:55
S2025;4810;48.0;329.77;12.6;0;0;0;74;9:15;3.92;11.5;0.0;15.42;2.5;1.75;4.25;3.07;26.17;33.5;76;17:00;78;1:17;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 1;75;0:40;75;2:30;75;4:49;76;7:00;76;12:00;76;13:25
S2025;4811;32.0;199.98;6.32;0;0;0;74;10:00;23.58;128.25;0.0;151.83;0.42;0.0;0.42;2.38;87.58;90.42;78;16:42;82;16:10;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;80;17:50;80;20:25;80;22:02;84;13:40;84;14:50;84;16:50
S2025;4812;35.0;223.98;10.5;0;0;0;74;10:30;0.0;0.0;0.0;0.0;0.0;0.25;0.25;2.72;6.03;9.0;74;17:21;75;4:18;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 1.1;74;10:30;74;11:45;74;13:43;74;19:45;74;20:45;74;21:35
S2025;4813;32.3;228.99;6.84;0;0;0;74;14:00;37.0;82.08;1.75;120.83;8.33;0.0;8.33;2.3;82.78;93.42;78;16:40;82;16:12;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;79;14:50;79;16:15;79;17:48;83;4:35;83;13:40;83;14:40
S2025;4814;48.0;328.46;12.5;0;0;0;74;15:00;18.17;7.5;0.0;25.67;8.17;1.25;9.42;2.17;28.02;39.67;75;4:18;76;11:56;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 2;75;16:40;75;18:30;75;19:55;77;0:00;77;10:10;77;11:35
S2025;4815;27.0;183.0;7.5;0;0;0;74;16:30;6.33;27.08;24.25;57.67;1.5;2.5;4.0;1.9;86.1;92.0;78;6:45;82;1:06;BERÇO AL 01;TRANSPETRO;GL;;BERÇO AL 01;77;2:10;77;4:05;77;5:14;80;19:20;81;0:05;81;1:35
S2025;4816;16.0;132.2;7.0;0;0;0;74;17:00;0.0;0.0;0.5;0.5;0.0;1.75;1.75;14.9;69.18;85.83;75;9:40;84;14:43;BERÇO USIMINAS 4;USIMINAS;CGNC;;BERÇO USIMINAS 3;74;17:30;74;19:35;75;9:44;78;6:55;78;9:25;78;11:45
S2025;4817;32.0;229.0;7.0;0;0;0;74;20:55;97.83;139.42;0.0;237.25;1.83;0.08;1.92;2.08;141.72;145.75;85;13:10;91;20:43;BERÇO TEG;TEG;GSA - E;;BERÇO TEG;84;18:10;84;19:20;84;20:39;90;18:25;90;21:05;90;21:50
S2025;4818;32.3;199.99;6.57;0;0;0;74;23:30;24.0;162.25;9.42;195.67;0.0;0.0;0.0;4.25;29.42;33.67;81;20:35;83;9:45;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 19;83;3:10;83;4:35;83;8:05;84;13:30;84;14:15;84;15:15
S2025;4819;32.0;225.0;7.2;0;0;0;75;0:12;0.92;7.92;1.08;9.92;1.08;0.58;1.67;5.37;53.3;60.33;75;19:45;78;12:25;BERÇO ARM 13/14;COFCO;GSA - E;;BERÇO ARM 13/14;75;10:10;75;11:40;75;16:17;77;21:35;78;0:00;78;1:05
S2025;4820;9.0;210.54;10.0;0;0;0;75;2:37;0.0;0.0;0.67;0.67;0.0;0.0;0.0;2.95;14.73;17.75;75;3:19;75;22:33;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.1;75;3:20;75;4:15;75;6:27;75;21:15;75;22:00;75;23:10
S2025;4821;30.0;179.9;10.3;0;0;0;75;3:42;23.17;86.58;55.83;165.58;0.0;1.58;1.58;7.47;61.73;70.83;83;4:12;86;4:08;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;82;1:20;82;3:25;82;10:08;84;23:55;85;2:15;85;4:45
S2025;4822;48.0;299.95;13.8;0;0;0;75;4:00;0.0;0.0;0.0;0.0;0.33;3.33;3.67;4.57;31.38;39.67;75;9:15;76;23:40;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 2;75;4:00;75;4:55;75;8:44;76;16:10;76;20:35;76;21:45
S2025;4823;48.0;333.95;11.7;0;0;0;75;4:48;14.08;7.58;3.17;24.83;0.25;0.17;0.42;2.07;27.62;30.17;77;4:13;78;13:20;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 1.2;76;5:40;76;6:55;76;8:14;77;11:55;77;13:05;77;13:55
S2025;4824;33.0;201.8;7.7;0;0;0;75;6:00;0.0;0.0;0.0;0.0;0.92;0.25;1.17;6.22;93.25;100.67;75;7:43;79;13:52;BERÇO DPW 3;DPW - CGNC;CGNC;;BERÇO DPW 3;75;6:00;75;7:35;75;13:03;79;10:20;79;12:15;79;13:25
S2025;4825;30.0;197.2;9.7;0;0;0;75;6:04;0.0;0.0;0.17;0.17;0.0;0.0;0.0;7.22;32.08;39.33;75;6:45;77;0:20;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 3;75;6:15;75;7:10;75;13:38;76;21:45;76;22:30;76;23:40
S2025;4826;32.0;258.89;10.4;0;0;0;75;6:24;0.58;14.0;0.17;14.75;0.0;1.75;1.75;2.37;14.08;18.25;76;0:32;76;18:08;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.1;75;21:10;75;22:05;75;23:42;76;13:50;76;16:20;76;17:30
S2025;4827;40.0;254.94;10.6;0;0;0;75;7:00;0.17;0.0;0.0;0.17;0.0;2.0;2.0;2.73;17.78;22.58;75;14:13;76;12:02;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 1;75;7:10;75;8:30;75;10:28;76;4:20;76;7:05;76;8:40
S2025;4828;28.0;180.15;8.6;0;0;0;75;11:30;0.0;0.0;0.58;0.58;0.0;4.0;4.0;0.75;34.25;39.0;75;14:30;77;4:55;BERÇO IB BC;AGEO_TERMINAIS;GL;;BERÇO Ageo I;75;12:05;75;13:30;75;13:30;76;23:45;77;4:30;77;6:10
S2025;4829;30.0;179.99;7.3;0;0;0;75;13:18;25.67;146.58;50.92;223.17;0.0;0.0;0.0;1.1;84.0;85.17;79;12:39;83;5:05;BERÇO ARM 29;CITROSUCO;GL;;BERÇO ARM 29;84;20:30;84;21:50;84;22:11;88;10:15;88;11:00;88;11:55
S2025;4830;22.0;105.9;6.8;0;0;0;75;14:40;0.0;0.0;0.17;0.17;0.0;0.17;0.17;0.82;28.0;29.0;75;14:46;76;18:58;BERÇO SAIPEM 2;SAIPEM;CGNC;;BERÇO SAIPEM 1;75;14:50;75;15:45;75;15:49;76;19:50;76;20:45;76;21:15
S2025;4831;28.0;172.0;7.8;0;0;0;75;14:42;1.83;7.83;0.0;9.67;0.0;1.0;1.0;2.17;17.03;20.25;76;11:38;77;7:44;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 3;76;0:25;76;2:15;76;3:40;76;20:45;76;22:30;76;23:55
S2025;4832;48.0;299.9;11.1;0;0;0;75;15:52;3.5;22.33;4.33;30.17;0.0;0.0;0.0;2.32;15.3;17.67;76;23:00;77;21:25;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;76;22:05;76;23:00;77;0:34;77;15:55;77;16:40;77;17:50
S2025;4833;30.0;179.9;6.35;0;0;0;75;16:00;2.5;14.25;15.25;32.0;0.0;0.17;0.17;7.45;105.88;113.5;78;0:55;82;23:40;BERÇO ARM 31;NST - CGNC;CGNC;;BERÇO ARM 31;77;0:00;77;1:15;77;7:57;81;17:50;81;18:45;81;19:35
S2025;4834;31.0;212.54;10.9;0;0;0;75;17:00;0.92;22.0;4.33;27.25;0.0;2.25;2.25;2.47;18.72;23.5;76;18:40;77;16:10;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 2;76;20:15;76;21:10;76;22:53;77;17:40;77;20:40;77;21:50
S2025;4835;32.0;229.0;7.33;0;0;0;75;18:00;1.17;8.75;2.33;12.25;5.33;0.0;5.33;4.17;64.52;74.08;75;22:15;78;23:13;BERÇO TGG;TGG;GSA - E;;BERÇO TGG;76;6:15;76;7:25;76;10:50;79;3:25;79;9:30;79;10:15
S2025;4836;28.0;168.06;8.0;0;0;1;76;2:32;0.0;0.0;2.83;2.83;0.92;7.42;8.33;4.17;8.67;21.17;76;3:35;76;20:41;BERÇO TEV;TEV;RORO;;BERÇO TEV;76;5:25;76;6:45;76;10:10;76;18:50;77;3:55;77;4:50
S2025;4837;48.0;333.2;12.4;0;0;0;76;3:00;0.0;0.0;1.92;1.92;0.0;2.25;2.25;3.67;15.78;21.75;76;6:05;77;4:17;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 2;76;4:55;76;6:35;76;9:30;77;1:20;77;4:20;77;5:35
S2025;4838;24.0;189.98;10.6;0;0;0;76;5:00;0.0;0.0;0.17;0.17;0.0;0.0;0.0;4.42;17.28;21.75;76;17:50;77;21:45;BERÇO ARM 23;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;76;5:10;76;6:15;76;9:55;77;3:15;77;4:00;77;5:20
S2025;4839;26.04;162.5;8.6;0;0;0;76;6:00;11.17;3.67;79.17;94.0;1.0;0.42;1.42;0.75;89.33;91.5;81;2:20;84;21:05;BERÇO ARM 35P2;OUTROS_MACUCO;CGNC;;BERÇO ARM 32;80;4:00;80;4:55;80;4:55;83;22:15;84;0:25;84;1:35
S2025;4840;32.0;229.0;8.99;0;0;0;76;6:06;0.0;0.0;0.33;0.33;0.08;0.0;0.08;1.83;110.45;112.42;76;7:10;81;12:10;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;;BERÇO CUTRALE;76;6:30;76;7:35;76;8:39;80;23:10;81;0:00;81;0:40
S2025;4841;32.0;228.15;10.3;0;0;0;76;6:18;0.0;9.0;0.58;9.58;0.0;3.17;3.17;3.32;33.73;40.25;77;2:55;78;19:17;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 1.1;76;15:55;76;16:50;76;19:24;78;5:10;78;9:05;78;10:15
S2025;4842;43.0;270.9;10.5;0;0;0;76;6:54;1.83;51.58;0.0;53.42;6.75;1.92;8.67;2.03;29.67;40.42;79;8:57;80;20:40;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.2;78;12:20;78;13:15;78;14:31;79;20:15;80;5:40;80;6:50
S2025;4843;46.0;339.6;13.6;0;0;0;76;7:00;0.0;0.17;2.5;2.67;0.0;0.0;0.0;2.55;23.58;26.17;77;7:36;78;10:42;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;76;9:40;76;11:00;76;12:48;77;12:25;77;13:10;77;14:45
S2025;4844;36.0;227.2;7.7;0;0;0;76;8:00;77.08;91.5;6.67;175.25;0.17;0.17;0.33;2.42;43.5;46.25;83;13:35;85;14:17;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;83;15:15;83;16:45;83;18:25;85;13:55;85;15:00;85;16:05
S2025;4845;34.0;201.9;8.4;0;0;0;76;9:00;0.0;0.0;0.0;0.0;1.17;0.08;1.25;2.2;69.93;73.42;77;16:58;80;19:38;BERÇO DPW 4;DPW - CGNC;CGNC;;BERÇO DPW 4;76;9:00;76;10:35;76;12:02;79;10:00;79;12:00;79;13:10
S2025;4846;34.0;201.9;7.6;0;0;0;76;9:00;0.0;9.58;0.0;9.58;0.83;5.92;6.75;4.83;20.97;32.58;76;11:55;77;15:35;BERÇO ARM 32;FIBRIA;CGNC;;BERÇO ARM 32;76;18:35;76;19:50;76;23:54;77;20:55;78;4:25;78;5:15
S2025;4847;32.0;225.0;8.91;0;0;0;76;14:00;1.42;9.92;1.67;13.0;0.67;0.25;0.92;1.05;233.87;235.83;76;14:30;86;15:09;BERÇO CS 01;OUTROS_SABOO;CGNC;;BERÇO CS 01;77;3:00;77;4:25;77;4:43;86;22:35;87;0:15;87;1:55
S2025;4848;37.0;254.73;10.0;0;0;0;76;17:00;1.33;13.67;4.0;19.0;0.0;0.17;0.17;1.43;22.22;23.83;76;19:03;77;21:47;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 1;77;12:00;77;13:20;77;14:00;78;12:15;78;13:10;78;14:45
S2025;4849;32.0;190.0;13.0;0;0;0;76;17:03;0.0;0.0;1.75;1.75;0.0;0.0;0.0;12.63;121.25;133.92;76;17:52;82;8:12;BERÇO TERMAG;TERMAG;GSM - I;;BERÇO TERMAG;76;18:50;76;19:40;77;7:32;82;8:50;82;9:35;82;10:40
S2025;4850;32.0;199.9;7.32;0;0;0;76;18:00;18.83;126.08;1.92;146.83;2.0;0.25;2.25;3.22;47.25;52.75;82;22:27;85;4:11;BERÇO TGG;TGG;GSA - E;;BERÇO TGG;82;20:50;82;22:00;83;0:28;84;23:45;85;2:45;85;3:30
S2025;4851;25.0;182.47;8.5;0;0;0;76;22:15;1.25;13.0;0.0;14.25;0.0;0.0;0.0;2.27;21.12;23.42;78;1:28;79;5:17;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.2;77;12:30;77;13:45;77;15:16;78;12:25;78;13:10;78;14:00
S2025;4852;31.0;199.2;9.2;0;0;0;76;23:30;25.42;0.0;167.67;193.08;0.0;1.83;1.83;0.92;70.92;73.67;86;19:40;90;2:39;BERÇO CS 01;OUTROS_SABOO;CGNC;;BERÇO CS 03;85;0:35;85;2:00;85;2:10;88;1:05;88;3:40;88;5:20
S2025;4853;32.0;225.0;11.7;0;0;0;77;0:36;79.42;39.42;2.08;120.92;0.0;0.0;0.0;5.67;23.1;28.83;81;2:20;82;8:40;BERÇO ARM 34;ELDORADO;CGNC;;BERÇO ARM 31;82;1:35;82;2:50;82;7:45;83;6:55;83;7:40;83;8:30
S2025;4854;30.0;199.08;9.36;0;0;0;77;9:00;1.17;13.92;1.5;16.58;0.0;0.0;0.0;0.75;483.55;484.33;77;15:50;97;23:20;BERÇO ARM 12A;NITA;GSA - I;;BERÇO ARM 13/14;78;1:35;78;2:45;78;2:45;98;6:20;;;;
S2025;4855;51.0;336.0;13.4;0;0;0;77;11:00;2.25;4.92;0.0;7.17;0.0;1.33;1.33;2.47;23.52;27.33;78;0:25;79;5:54;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;77;18:10;77;19:05;77;20:48;78;20:20;78;22:25;78;23:35
S2025;4856;32.0;259.8;9.1;0;0;0;77;12:00;0.92;19.58;0.0;20.5;0.08;1.5;1.58;2.62;13.68;17.92;78;21:55;79;14:36;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 1.1;78;8:30;78;9:25;78;11:17;79;1:00;79;3:20;79;4:30
S2025;4857;32.0;229.0;7.3;0;0;0;77;12:30;107.33;120.83;5.75;233.92;0.0;0.33;0.33;11.13;54.23;65.75;80;8:50;83;5:15;BERÇO ARM 13/14;COFCO;GSA - E;;BERÇO ARM 12A;87;6:25;87;7:55;87;18:17;90;0:35;90;1:40;90;2:45
S2025;4858;30.0;179.9;6.3;0;0;0;77;13:06;30.67;143.0;0.0;173.67;0.0;0.0;0.0;3.65;28.23;31.92;82;22:30;84;8:50;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;84;18:50;84;21:25;85;0:19;86;4:35;86;5:20;86;7:20
S2025;4859;42.0;346.98;11.2;1;0;0;77;14:00;4.42;0.0;1.33;5.75;2.5;0.67;3.17;2.68;18.88;24.75;77;16:20;78;17:20;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 1;77;19:45;77;21:20;77;23:15;78;18:10;78;22:05;78;23:55
S2025;4860;32.0;179.95;7.0;0;0;0;77;14:12;14.75;91.08;5.0;110.83;0.5;1.75;2.25;3.4;28.33;34.0;83;9:50;84;20:05;BERÇO TEAG;TEAG;GSA - E;;BERÇO TEAG;82;5:05;82;6:15;82;8:54;83;13:15;83;16:15;83;17:00
S2025;4861;32.0;199.99;7.3;0;0;0;77;15:00;23.5;142.0;7.17;172.67;0.0;0.0;0.0;2.8;48.73;51.58;84;4:33;86;11:15;BERÇO ARM 19;ELEVACOES;GSA - E;;BERÇO ARM 19;84;19:40;84;21:05;84;23:08;86;23:55;87;0:40;87;1:40
S2025;4862;37.0;215.0;8.4;0;0;0;77;15:30;17.33;109.33;0.0;126.67;0.0;0.42;0.42;0.75;61.43;62.67;82;22:40;85;17:20;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;82;22:10;82;23:15;82;23:15;85;12:45;85;13:55;85;14:35
S2025;4863;32.29;227.9;8.1;0;0;1;77;15:30;0.0;0.0;3.58;3.58;0.0;0.25;0.25;6.25;2.25;8.75;77;19:30;78;9:14;BERÇO TEV;TEV;RORO;;BERÇO TEV;77;19:05;77;20:25;78;1:55;78;4:10;78;5:10;78;6:05
S2025;4867;33.0;188.8;10.4;0;0;0;77;15:54;1.33;9.75;0.0;11.08;0.0;0.17;0.17;2.65;11.5;14.33;78;1:05;78;18:25;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;78;3:00;78;4:20;78;6:14;78;17:45;78;18:40;78;20:15
S2025;4868;29.0;189.99;8.25;0;0;0;77;16:55;0.0;0.0;1.0;1.0;0.0;0.58;0.58;0.83;166.83;168.25;77;17:10;84;20:10;BERÇO ARM 33;OUTROS_MACUCO;CGNC;;BERÇO ARM 29;77;17:55;77;18:55;77;18:59;84;17:50;84;19:10;84;20:25
S2025;4869;32.0;199.98;6.67;0;0;0;77;17:42;26.67;217.33;11.83;255.83;0.0;0.0;0.0;4.3;143.57;147.92;88;20:52;95;3:07;BERÇO TEAG;TEAG;GSA - E;;BERÇO TEAG;88;9:35;88;10:45;88;14:18;94;13:55;;;;
S2025;4870;48.0;299.98;11.4;0;0;0;77;18:30;0.0;0.0;0.33;0.33;0.0;0.0;0.0;2.57;10.6;13.17;77;20:31;78;11:31;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 2;77;18:50;77;20:40;77;22:29;78;9:05;78;9:50;78;11:15
S2025;4871;28.0;186.4;8.18;0;0;0;77;19:30;0.0;0.0;0.0;0.0;0.0;3.08;3.08;0.75;76.52;80.42;77;20:29;81;2:30;BERÇO ARM 32;OUTROS_MACUCO;CGNC;;BERÇO ARM 33;77;19:30;77;20:25;77;20:25;81;1:00;81;4:50;81;6:00
S2025;4872;32.3;229.1;12.08;0;0;0;77;19:30;120.92;166.67;7.92;295.5;0.0;0.0;0.0;6.28;18.8;25.08;77;20:40;79;0:25;BERÇO ARM 12A;COFCO;GSA - E;;BERÇO ARM 12A;90;3:00;90;4:30;90;10:01;91;4:50;;;;
S2025;4873;27.4;183.98;7.4;0;0;0;77;20:12;15.67;30.0;34.08;79.75;0.0;0.17;0.17;1.92;40.9;43.0;82;15:56;84;10:53;BERÇO AL 02;TRANSPETRO;GL;;BERÇO AL 02;81;4:00;81;5:55;81;7:05;83;0:00;83;0:55;83;2:25
S2025;4874;32.31;189.99;11.2;0;0;0;77;20:36;0.0;0.0;1.67;1.67;0.33;0.0;0.33;6.37;101.83;108.58;78;1:23;82;23:05;BERÇO ARM 23;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;77;22:20;77;23:25;78;5:02;82;10:55;82;12:00;82;13:20
S2025;4875;22.0;119.9;7.6;0;0;0;77;23:00;1.0;0.0;3.33;4.33;1.25;0.0;1.25;0.75;52.92;54.92;78;0:35;80;14:26;BERÇO IB SP;AGEO_TERMINAIS;GL;;BERÇO Ageo I;78;3:20;78;5:05;78;5:05;80;10:00;80;12:00;80;13:20
S2025;4876;28.0;183.2;8.0;0;0;0;78;0:30;1.92;9.58;12.0;23.5;0.0;0.42;0.42;3.07;12.4;15.92;80;18:05;82;8:22;BERÇO AL 02;TRANSPETRO;GL;;BERÇO AL 02;79;0:00;79;1:55;79;4:14;79;16:40;79;17:50;79;19:20
S2025;4877;27.43;184.0;7.3;0;0;0;78;2:18;26.5;86.67;59.92;173.08;0.0;0.08;0.08;0.75;100.58;101.42;86;14:10;90;18:45;BERÇO AL 02;VOPAK;GL;;BERÇO AL 02;85;7:25;85;9:20;85;9:20;89;13:55;89;14:45;89;16:15
S2025;4878;40.0;285.0;10.6;0;0;0;78;5:00;0.5;0.0;2.75;3.25;1.83;4.67;6.5;2.35;8.67;17.58;78;7:06;78;23:30;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;78;8:15;78;10:05;78;11:41;78;20:25;79;3:40;79;5:05
S2025;4879;32.0;213.88;8.8;0;0;0;78;5:45;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.25;30.0;33.25;79;4:30;80;14:15;BERÇO VAL;ECOPORTO;CGNC;;BERÇO CS 04;78;6:45;78;8:30;78;11:00;79;17:00;79;17:45;79;19:05
S2025;4880;48.0;333.2;10.2;0;0;0;78;6:30;0.0;5.5;0.0;5.5;0.0;0.0;0.0;2.28;24.15;26.5;78;16:15;79;20:07;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;78;12:00;78;13:20;78;14:51;79;15:05;79;15:50;79;17:25
S2025;4881;32.0;213.88;8.55;0;0;0;78;6:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.88;7.62;9.5;78;7:52;78;23:22;BERÇO VAL;ECOPORTO;CGNC;;BERÇO BTP 3;78;6:30;78;8:20;78;9:27;78;17:05;78;17:50;78;19:15
S2025;4882;45.0;299.9;11.0;0;0;0;78;11:00;0.0;5.67;0.0;5.67;1.75;2.67;4.42;2.58;10.82;17.83;78;16:30;79;6:28;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 3;78;16:40;78;18:10;78;19:59;79;6:50;79;12:00;79;13:45
S2025;4883;32.0;228.99;7.36;0;0;0;78;11:18;83.33;89.67;0.0;173.0;0.0;0.17;0.17;5.68;53.5;59.42;85;21:39;88;15:30;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;85;16:20;85;17:50;85;22:45;88;4:20;88;5:15;88;6:20
S2025;4884;35.0;185.97;11.7;0;0;0;78;12:12;1.67;10.17;0.17;12.0;4.67;2.75;7.42;2.6;18.82;28.83;80;18:00;81;17:15;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;79;0:15;79;1:55;79;3:46;79;22:35;80;6:45;80;8:20
S2025;4885;24.0;145.53;10.2;0;0;0;78;12:40;0.0;0.0;2.17;2.17;0.0;0.58;0.58;0.75;22.98;24.33;78;21:34;79;20:34;BERÇO IB BC;ADONAI;GL;;BERÇO IB BC;78;14:50;78;16:15;78;16:15;79;15:15;79;16:35;79;18:15
S2025;4886;27.0;165.2;7.8;0;0;0;78;12:42;0.0;0.0;2.83;2.83;0.0;0.5;0.5;6.05;20.07;26.67;78;17:18;79;21:00;BERÇO DOW;DOW;GL;;BERÇO DOW;78;15:35;78;16:20;78;21:38;79;17:45;79;19:00;79;20:00
S2025;4887;32.0;259.8;9.0;0;0;0;78;15:00;0.0;6.58;0.0;6.58;0.0;0.67;0.67;2.0;7.02;9.75;79;9:39;79;20:42;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;78;21:35;78;22:30;78;23:45;79;6:50;79;8:15;79;9:25
S2025;4888;30.0;180.0;10.26;0;0;0;78;15:00;0.0;0.0;1.0;1.0;1.67;7.67;9.33;0.75;202.03;212.17;78;16:17;87;7:36;BERÇO CS 02;OUTROS_SABOO;CGNC;;BERÇO CS 02;78;16:00;78;17:25;78;17:25;87;3:30;87;13:35;87;15:15
S2025;4889;30.07;179.9;7.3;0;0;0;78;15:48;27.5;66.5;65.33;159.33;0.0;1.42;1.42;3.63;23.43;28.5;86;9:24;87;14:20;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;85;7:10;85;9:15;85;12:07;86;11:35;86;13:45;86;16:15
S2025;4890;34.0;201.9;10.06;0;0;0;78;19:00;19.33;63.58;27.83;110.75;0.0;2.58;2.58;3.23;35.75;41.58;83;23:42;85;17:58;BERÇO DPW 4;DPW - CGNC;CGNC;;BERÇO DPW 3;83;9:45;83;11:20;83;13:48;85;1:35;85;4:55;85;6:05
