SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME
2SemDragagem2030;4975;6.58;38.25;0.25;45.08
2SemDragagem2030;4976;25.92;35.33;0.0;61.25
2SemDragagem2030;4977;56.58;517.33;0.0;573.92
2SemDragagem2030;4978;12.83;170.08;0.0;182.92
2SemDragagem2030;4979;20.67;93.83;172.08;286.58
2SemDragagem2030;4980;30.58;294.33;0.42;325.33
2SemDragagem2030;4981;36.0;339.67;0.42;376.08
2SemDragagem2030;4982;21.08;268.67;0.42;290.17
2SemDragagem2030;4983;140.33;432.5;0.0;572.83
2SemDragagem2030;4984;81.17;494.75;0.0;575.92
2SemDragagem2030;4985;81.17;494.75;0.0;575.92
2SemDragagem2030;4986;81.17;494.75;0.0;575.92
2SemDragagem2030;4987;7.0;46.92;0.0;53.92
2SemDragagem2030;4988;169.08;406.83;0.0;575.92
2SemDragagem2030;4989;8.67;66.17;0.0;74.83
2SemDragagem2030;4990;0.0;2.17;0.0;2.17
2SemDragagem2030;4991;0.0;6.0;0.0;6.0
2SemDragagem2030;4992;8.42;78.0;0.08;86.5
2SemDragagem2030;4993;55.0;490.75;0.0;545.75
2SemDragagem2030;4994;55.0;490.75;0.0;545.75
2SemDragagem2030;4995;3.17;35.08;1.83;40.08
2SemDragagem2030;4996;5.83;53.83;1.83;61.5
2SemDragagem2030;4997;60.67;23.25;0.0;83.92
2SemDragagem2030;4998;133.33;411.42;0.0;544.75
2SemDragagem2030;4999;53.17;491.58;0.0;544.75
2SemDragagem2030;5000;25.67;94.25;170.5;290.42
2SemDragagem2030;5001;28.42;297.0;0.33;325.75
2SemDragagem2030;5002;32.75;317.83;0.33;350.92
2SemDragagem2030;5003;0.0;3.92;0.0;3.92
2SemDragagem2030;5004;242.33;305.5;0.0;547.83
2SemDragagem2030;5005;7.58;92.5;0.0;100.08
2SemDragagem2030;5006;77.0;472.83;0.0;549.83
2SemDragagem2030;5007;3.42;14.33;0.0;17.75
2SemDragagem2030;5008;45.83;502.0;0.0;547.83
2SemDragagem2030;5009;240.67;305.08;0.0;545.75
2SemDragagem2030;5010;0.0;0.0;0.0;0.0
2SemDragagem2030;5011;26.25;50.92;0.0;77.17
2SemDragagem2030;5012;52.0;465.58;0.0;517.58
2SemDragagem2030;5013;52.0;465.58;0.0;517.58
2SemDragagem2030;5014;2.75;31.58;0.0;34.33
2SemDragagem2030;5015;1.67;29.75;0.0;31.42
2SemDragagem2030;5016;124.17;395.5;0.0;519.67
2SemDragagem2030;5017;25.67;269.08;0.33;295.08
2SemDragagem2030;5018;195.08;325.5;0.0;520.58
2SemDragagem2030;5019;0.0;0.17;0.0;0.17
2SemDragagem2030;5020;0.0;1.75;0.5;2.25
2SemDragagem2030;5021;7.17;65.42;0.0;72.58
2SemDragagem2030;5022;11.75;31.25;0.0;43.0
2SemDragagem2030;5023;15.67;33.0;0.0;48.67
2SemDragagem2030;5024;38.83;457.67;0.0;496.5
2SemDragagem2030;5025;48.83;441.5;0.0;490.33
2SemDragagem2030;5026;48.83;441.42;0.0;490.25
2SemDragagem2030;5027;20.5;221.83;0.0;242.33
2SemDragagem2030;5028;9.58;172.75;0.0;182.33
2SemDragagem2030;5029;25.75;101.58;0.0;127.33
2SemDragagem2030;5030;6.08;85.58;0.0;91.67
2SemDragagem2030;5031;70.5;419.92;0.0;490.42
2SemDragagem2030;5032;11.58;111.83;0.0;123.42
2SemDragagem2030;5033;207.33;283.08;0.0;490.42
2SemDragagem2030;5034;5.5;53.92;0.83;60.25
2SemDragagem2030;5035;9.08;28.17;0.0;37.25
2SemDragagem2030;5036;44.42;421.75;0.08;466.25
2SemDragagem2030;5037;46.0;419.25;0.0;465.25
2SemDragagem2030;5038;107.92;357.25;0.0;465.17
2SemDragagem2030;5039;0.0;4.25;0.0;4.25
2SemDragagem2030;5040;1.33;24.92;0.0;26.25
2SemDragagem2030;5041;108.08;357.25;0.0;465.33
2SemDragagem2030;5042;46.0;419.33;0.0;465.33
2SemDragagem2030;5043;108.08;357.25;0.0;465.33
2SemDragagem2030;5044;42.83;420.33;0.0;463.17
2SemDragagem2030;5045;31.08;148.58;0.0;179.67
2SemDragagem2030;5046;18.0;213.83;0.0;231.83
2SemDragagem2030;5047;122.42;342.92;0.0;465.33
2SemDragagem2030;5048;66.58;396.58;0.0;463.17
2SemDragagem2030;5049;87.0;5.75;0.0;92.75
2SemDragagem2030;5050;0.0;0.58;0.0;0.58
2SemDragagem2030;5051;0.0;0.67;0.0;0.67
2SemDragagem2030;5052;54.75;17.25;1.17;73.17
2SemDragagem2030;5053;54.42;9.58;1.17;65.17
2SemDragagem2030;5054;20.5;1.58;0.0;22.08
2SemDragagem2030;5055;34.42;5.17;0.17;39.75
2SemDragagem2030;5056;46.08;390.0;0.0;436.08
2SemDragagem2030;5057;0.0;0.0;0.0;0.0
2SemDragagem2030;5058;1.58;22.5;0.0;24.08
2SemDragagem2030;5059;55.0;16.67;0.0;71.67
2SemDragagem2030;5060;18.83;1.42;0.0;20.25
2SemDragagem2030;5061;41.58;394.58;0.0;436.17
2SemDragagem2030;5062;103.17;336.0;0.0;439.17
2SemDragagem2030;5063;21.92;92.0;110.17;224.08
2SemDragagem2030;5064;21.92;90.83;110.17;222.92
2SemDragagem2030;5065;27.25;235.75;0.08;263.08
2SemDragagem2030;5066;27.42;239.92;0.08;267.42
2SemDragagem2030;5067;97.08;342.08;0.0;439.17
2SemDragagem2030;5068;117.58;321.5;0.0;439.08
2SemDragagem2030;5069;0.0;0.42;0.0;0.42
2SemDragagem2030;5070;4.0;38.08;0.0;42.08
2SemDragagem2030;5071;0.0;2.5;0.0;2.5
2SemDragagem2030;5072;1.92;14.42;0.0;16.33
2SemDragagem2030;5073;0.0;3.08;0.0;3.08
2SemDragagem2030;5074;0.0;0.67;0.0;0.67
2SemDragagem2030;5075;3.08;24.17;4.58;31.83
2SemDragagem2030;5076;38.33;23.5;1.33;63.17
2SemDragagem2030;5077;41.33;16.5;1.17;59.0
2SemDragagem2030;5078;41.75;371.17;0.08;413.0
2SemDragagem2030;5079;44.58;365.42;0.0;410.0
2SemDragagem2030;5080;96.67;312.17;0.0;408.83
2SemDragagem2030;5081;0.67;20.08;1.5;22.25
2SemDragagem2030;5082;1.33;1.75;0.25;3.33
2SemDragagem2030;5083;2.67;21.83;1.5;26.0
2SemDragagem2030;5084;37.08;12.92;0.0;50.0
2SemDragagem2030;5085;0.75;1.08;0.0;1.83
2SemDragagem2030;5086;0.0;3.33;0.0;3.33
2SemDragagem2030;5087;24.83;98.42;95.08;218.33
2SemDragagem2030;5088;27.17;115.33;104.92;247.42
2SemDragagem2030;5089;27.75;228.08;0.08;255.92
2SemDragagem2030;5090;29.08;244.25;0.17;273.5
2SemDragagem2030;5091;247.08;97.75;0.08;344.92
2SemDragagem2030;5092;246.08;99.17;0.08;345.33
2SemDragagem2030;5093;287.5;80.33;0.08;367.92
2SemDragagem2030;5094;52.5;165.33;0.0;217.83
2SemDragagem2030;5095;1.33;22.58;0.0;23.92
2SemDragagem2030;5096;4.58;60.25;0.0;64.83
2SemDragagem2030;5097;6.67;94.08;0.0;100.75
2SemDragagem2030;5098;2.0;0.0;0.0;2.0
2SemDragagem2030;5099;3.5;29.42;0.0;32.92
2SemDragagem2030;5100;3.17;28.58;0.0;31.75
2SemDragagem2030;5101;97.75;25.5;0.0;123.25
2SemDragagem2030;5102;112.92;298.08;0.0;411.0
2SemDragagem2030;5103;3.5;10.92;0.0;14.42
2SemDragagem2030;5104;28.25;57.17;2.5;87.92
2SemDragagem2030;5105;4.25;57.67;4.5;66.42
2SemDragagem2030;5106;43.08;358.75;0.0;401.83
2SemDragagem2030;5107;41.75;361.0;0.0;402.75
2SemDragagem2030;5108;95.5;307.25;0.0;402.75
2SemDragagem2030;5109;5.33;67.75;0.08;73.17
2SemDragagem2030;5110;2.17;42.67;0.42;45.25
2SemDragagem2030;5111;5.58;73.5;0.42;79.5
2SemDragagem2030;5112;95.92;310.0;0.0;405.92
2SemDragagem2030;5113;23.58;211.17;0.0;234.75
2SemDragagem2030;5114;29.33;120.08;137.25;286.67
2SemDragagem2030;5115;29.33;129.92;128.5;287.75
2SemDragagem2030;5116;30.58;281.92;0.17;312.67
2SemDragagem2030;5117;284.33;83.5;0.08;367.92
2SemDragagem2030;5118;174.42;232.5;0.0;406.92
2SemDragagem2030;5119;7.67;115.75;0.0;123.42
2SemDragagem2030;5120;59.08;348.83;0.0;407.92
2SemDragagem2030;5121;6.33;70.75;0.08;77.17
2SemDragagem2030;5122;0.0;0.5;0.0;0.5
2SemDragagem2030;5123;0.58;4.33;0.0;4.92
2SemDragagem2030;5124;0.58;2.67;0.0;3.25
2SemDragagem2030;5125;0.58;1.5;0.0;2.08
2SemDragagem2030;5126;4.25;57.83;0.0;62.08
2SemDragagem2030;5127;38.5;337.25;0.08;375.83
2SemDragagem2030;5128;41.58;336.17;0.0;377.75
2SemDragagem2030;5129;91.08;286.5;0.0;377.58
2SemDragagem2030;5130;5.33;65.08;0.08;70.5
2SemDragagem2030;5131;5.58;71.0;0.0;76.58
2SemDragagem2030;5132;91.08;286.67;0.0;377.75
2SemDragagem2030;5133;91.08;286.67;0.0;377.75
2SemDragagem2030;5134;31.83;117.0;182.17;331.0
2SemDragagem2030;5135;33.08;337.33;0.25;370.67
2SemDragagem2030;5136;37.83;341.75;0.25;379.83
2SemDragagem2030;5137;281.17;97.5;0.08;378.75
2SemDragagem2030;5138;87.33;292.5;0.0;379.83
2SemDragagem2030;5139;1.75;21.0;0.0;22.75
2SemDragagem2030;5140;56.58;326.25;0.0;382.83
2SemDragagem2030;5141;4.42;57.75;0.08;62.25
2SemDragagem2030;5142;35.33;344.5;0.0;379.83
2SemDragagem2030;5143;0.0;4.67;0.0;4.67
2SemDragagem2030;5144;0.0;0.33;0.0;0.33
2SemDragagem2030;5145;0.0;2.58;0.0;2.58
2SemDragagem2030;5146;37.17;313.33;0.08;350.58
2SemDragagem2030;5147;2.67;50.42;0.08;53.17
2SemDragagem2030;5148;2.67;39.17;0.08;41.92
2SemDragagem2030;5149;48.75;24.75;0.0;73.5
2SemDragagem2030;5150;36.0;315.58;0.0;351.58
2SemDragagem2030;5151;36.0;316.42;0.25;352.67
2SemDragagem2030;5152;139.25;213.42;0.0;352.67
2SemDragagem2030;5153;156.33;195.33;0.0;351.67
2SemDragagem2030;5154;5.75;58.08;0.08;63.92
2SemDragagem2030;5155;0.0;0.0;0.0;0.0
2SemDragagem2030;5156;0.0;8.17;0.0;8.17
2SemDragagem2030;5157;3.33;11.17;0.0;14.5
2SemDragagem2030;5158;38.0;284.42;0.0;322.42
2SemDragagem2030;5159;38.0;284.42;0.0;322.42
2SemDragagem2030;5160;11.17;61.0;0.0;72.17
2SemDragagem2030;5161;3.75;46.08;0.0;49.83
2SemDragagem2030;5162;33.67;290.83;0.0;324.5
2SemDragagem2030;5163;95.17;229.33;0.0;324.5
2SemDragagem2030;5164;1.17;15.75;0.0;16.92
2SemDragagem2030;5165;0.0;4.58;0.0;4.58
2SemDragagem2030;5166;0.0;6.92;0.5;7.42
2SemDragagem2030;5167;147.67;174.75;0.0;322.42
2SemDragagem2030;5168;0.0;7.0;0.0;7.0
2SemDragagem2030;5169;3.83;7.75;1.25;12.83
2SemDragagem2030;5170;36.5;258.75;0.0;295.25
2SemDragagem2030;5171;36.5;258.75;0.0;295.25
2SemDragagem2030;5172;78.58;218.67;0.0;297.25
2SemDragagem2030;5173;16.83;78.75;1.67;97.25
2SemDragagem2030;5174;11.58;37.83;0.08;49.5
2SemDragagem2030;5175;33.5;261.83;0.0;295.33
2SemDragagem2030;5176;78.92;219.42;0.0;298.33
2SemDragagem2030;5177;35.5;262.83;0.0;298.33
2SemDragagem2030;5178;33.5;261.67;0.0;295.17
2SemDragagem2030;5179;33.5;261.5;0.25;295.25
2SemDragagem2030;5180;89.58;208.83;0.0;298.42
2SemDragagem2030;5181;10.33;32.08;0.0;42.42
2SemDragagem2030;5182;9.58;31.58;0.0;41.17
2SemDragagem2030;5183;48.5;249.83;0.0;298.33
2SemDragagem2030;5184;6.75;0.42;0.17;7.33
2SemDragagem2030;5185;0.25;1.33;2.0;3.58
2SemDragagem2030;5186;11.0;0.17;0.0;11.17
2SemDragagem2030;5187;26.67;4.17;2.75;33.58
2SemDragagem2030;5188;32.5;4.83;2.75;40.08
2SemDragagem2030;5189;75.83;5.92;0.0;81.75
2SemDragagem2030;5190;34.58;235.58;0.0;270.17
2SemDragagem2030;5191;8.0;2.75;0.5;11.25
2SemDragagem2030;5192;17.58;58.92;1.67;78.17
2SemDragagem2030;5193;73.25;29.42;1.25;103.92
2SemDragagem2030;5194;8.92;15.33;0.0;24.25
2SemDragagem2030;5195;71.08;198.0;0.0;269.08
2SemDragagem2030;5196;33.67;235.42;0.0;269.08
2SemDragagem2030;5197;22.17;162.5;0.0;184.67
2SemDragagem2030;5198;31.83;237.08;0.25;269.17
2SemDragagem2030;5199;31.83;237.08;0.25;269.17
2SemDragagem2030;5200;31.83;237.08;0.25;269.17
2SemDragagem2030;5201;213.42;55.67;0.08;269.17
2SemDragagem2030;5202;81.08;190.0;0.0;271.08
2SemDragagem2030;5203;10.83;33.83;0.0;44.67
2SemDragagem2030;5204;0.25;0.42;0.0;0.67
2SemDragagem2030;5205;9.5;12.92;0.0;22.42
2SemDragagem2030;5206;0.0;6.92;0.17;7.08
2SemDragagem2030;5207;0.0;1.17;0.0;1.17
2SemDragagem2030;5208;0.58;0.0;0.0;0.58
2SemDragagem2030;5209;0.67;4.42;2.0;7.08
2SemDragagem2030;5210;27.83;7.08;3.67;38.58
2SemDragagem2030;5211;89.17;10.0;0.0;99.17
2SemDragagem2030;5212;56.58;184.25;0.0;240.83
2SemDragagem2030;5213;0.33;0.17;0.0;0.5
2SemDragagem2030;5214;1.58;8.33;0.0;9.92
2SemDragagem2030;5215;14.33;12.92;0.08;27.33
2SemDragagem2030;5216;9.75;10.17;0.0;19.92
2SemDragagem2030;5217;73.17;25.08;1.17;99.42
2SemDragagem2030;5218;58.08;184.92;0.0;243.0
2SemDragagem2030;5219;22.33;225.08;0.0;247.42
2SemDragagem2030;5220;22.33;74.42;145.33;242.08
2SemDragagem2030;5221;22.33;74.33;145.33;242.0
2SemDragagem2030;5222;22.33;219.5;0.25;242.08
2SemDragagem2030;5223;22.33;219.42;0.25;242.0
2SemDragagem2030;5224;165.5;76.42;0.08;242.0
2SemDragagem2030;5225;186.33;55.67;0.08;242.08
2SemDragagem2030;5226;186.25;55.67;0.08;242.0
2SemDragagem2030;5227;39.17;116.0;0.0;155.17
2SemDragagem2030;5228;9.17;69.75;0.0;78.92
2SemDragagem2030;5229;5.75;44.75;0.0;50.5
2SemDragagem2030;5230;0.0;1.33;0.0;1.33
2SemDragagem2030;5231;2.0;5.83;0.0;7.83
2SemDragagem2030;5232;0.0;0.0;0.0;0.0
2SemDragagem2030;5233;6.83;55.08;0.0;61.92
2SemDragagem2030;5234;0.0;0.0;0.0;0.0
2SemDragagem2030;5235;63.42;180.58;0.0;244.0
2SemDragagem2030;5236;0.0;6.08;0.0;6.08
2SemDragagem2030;5237;15.67;16.25;0.0;31.92
2SemDragagem2030;5238;96.42;12.33;0.0;108.75
2SemDragagem2030;5239;23.58;214.33;0.0;237.92
2SemDragagem2030;5240;22.75;214.17;0.0;236.92
2SemDragagem2030;5241;91.58;145.33;0.0;236.92
2SemDragagem2030;5242;6.25;44.33;1.67;52.25
2SemDragagem2030;5243;7.08;57.5;1.67;66.25
2SemDragagem2030;5244;7.58;59.92;0.0;67.5
2SemDragagem2030;5245;55.83;184.08;0.0;239.92
2SemDragagem2030;5246;18.17;215.75;0.0;233.92
2SemDragagem2030;5247;21.08;73.58;144.25;238.92
2SemDragagem2030;5248;21.08;217.58;0.25;238.92
2SemDragagem2030;5249;21.08;218.58;0.25;239.92
2SemDragagem2030;5250;182.17;55.67;0.08;237.92
2SemDragagem2030;5251;10.42;93.83;0.0;104.25
2SemDragagem2030;5252;33.42;206.5;0.0;239.92
2SemDragagem2030;5253;33.42;206.5;0.0;239.92
2SemDragagem2030;5254;2.08;27.42;0.0;29.5
2SemDragagem2030;5255;0.0;2.0;0.0;2.0
2SemDragagem2030;5256;16.92;18.67;0.0;35.58
2SemDragagem2030;5257;0.0;2.25;0.0;2.25
2SemDragagem2030;5258;7.92;41.33;0.0;49.25
2SemDragagem2030;5259;131.92;14.17;0.08;146.17
2SemDragagem2030;5260;21.92;184.67;0.0;206.58
2SemDragagem2030;5261;21.17;188.42;0.0;209.58
2SemDragagem2030;5262;47.25;162.42;0.0;209.67
2SemDragagem2030;5263;8.92;76.83;1.58;87.33
2SemDragagem2030;5264;11.58;79.33;1.58;92.5
2SemDragagem2030;5265;19.67;190.0;0.0;209.67
2SemDragagem2030;5266;21.17;188.58;0.0;209.75
2SemDragagem2030;5267;19.67;69.58;121.5;210.75
2SemDragagem2030;5268;19.67;190.83;0.25;210.75
2SemDragagem2030;5269;159.5;51.17;0.08;210.75
2SemDragagem2030;5270;4.83;21.75;0.0;26.58
2SemDragagem2030;5271;83.58;125.17;0.0;208.75
2SemDragagem2030;5272;2.75;11.58;0.0;14.33
2SemDragagem2030;5273;30.75;184.08;0.0;214.83
2SemDragagem2030;5274;0.0;0.08;0.0;0.08
2SemDragagem2030;5275;83.5;125.17;0.0;208.67
2SemDragagem2030;5276;83.5;125.17;0.0;208.67
2SemDragagem2030;5277;0.0;1.08;1.58;2.67
2SemDragagem2030;5278;3.17;23.42;0.0;26.58
2SemDragagem2030;5279;17.5;164.0;0.0;181.5
2SemDragagem2030;5280;17.5;164.08;0.0;181.58
2SemDragagem2030;5281;3.33;29.0;0.0;32.33
2SemDragagem2030;5282;7.33;81.33;0.17;88.83
2SemDragagem2030;5283;2.92;17.33;0.0;20.25
2SemDragagem2030;5284;15.5;44.5;121.5;181.5
2SemDragagem2030;5285;15.5;165.75;0.25;181.5
2SemDragagem2030;5286;70.67;111.92;0.0;182.58
2SemDragagem2030;5287;0.0;0.25;2.5;2.75
2SemDragagem2030;5288;2.92;17.92;0.0;20.83
2SemDragagem2030;5289;3.67;50.08;0.0;53.75
2SemDragagem2030;5290;2.5;20.0;0.08;22.58
2SemDragagem2030;5291;10.58;149.92;0.0;160.5
2SemDragagem2030;5292;14.67;140.75;0.0;155.42
2SemDragagem2030;5293;31.25;124.08;0.0;155.33
2SemDragagem2030;5294;3.92;78.17;0.0;82.08
2SemDragagem2030;5295;11.75;148.75;0.0;160.5
2SemDragagem2030;5296;0.0;0.08;0.0;0.08
2SemDragagem2030;5297;3.33;46.42;0.0;49.75
2SemDragagem2030;5298;2.33;14.5;0.0;16.83
2SemDragagem2030;5299;2.58;16.67;0.0;19.25
2SemDragagem2030;5300;3.83;34.25;0.0;38.08
2SemDragagem2030;5301;3.67;32.75;1.25;37.67
2SemDragagem2030;5302;1.83;11.33;1.83;15.0
2SemDragagem2030;5303;60.42;7.75;0.08;68.25
2SemDragagem2030;5304;25.58;103.67;0.0;129.25
2SemDragagem2030;5305;10.0;118.17;0.0;128.17
2SemDragagem2030;5306;3.17;38.25;0.17;41.58
2SemDragagem2030;5307;3.33;36.83;0.17;40.33
2SemDragagem2030;5308;4.0;59.17;0.17;63.33
2SemDragagem2030;5309;12.0;118.33;0.0;130.33
2SemDragagem2030;5310;10.0;120.33;0.0;130.33
2SemDragagem2030;5311;11.0;32.25;84.0;127.25
2SemDragagem2030;5312;11.0;117.08;0.17;128.25
2SemDragagem2030;5313;7.67;121.08;0.0;128.75
2SemDragagem2030;5314;28.58;100.75;0.0;129.33
2SemDragagem2030;5315;0.0;3.42;0.0;3.42
2SemDragagem2030;5316;18.33;111.0;0.0;129.33
2SemDragagem2030;5317;0.0;0.42;0.0;0.42
2SemDragagem2030;5318;0.0;0.08;0.0;0.08
2SemDragagem2030;5319;1.83;9.5;0.0;11.33
2SemDragagem2030;5320;38.42;5.75;0.08;44.25
2SemDragagem2030;5321;52.33;38.33;1.92;92.58
2SemDragagem2030;5322;43.42;22.92;1.92;68.25
2SemDragagem2030;5323;11.0;90.08;0.0;101.08
2SemDragagem2030;5324;8.92;89.08;0.0;98.0
2SemDragagem2030;5325;3.33;38.0;0.08;41.42
2SemDragagem2030;5326;3.17;33.58;0.08;36.83
2SemDragagem2030;5327;43.5;30.42;0.0;73.92
2SemDragagem2030;5328;9.75;92.5;0.0;102.25
2SemDragagem2030;5329;20.25;80.83;0.0;101.08
2SemDragagem2030;5330;9.75;96.42;0.0;106.17
2SemDragagem2030;5331;9.75;91.25;0.17;101.17
2SemDragagem2030;5332;9.75;91.25;0.17;101.17
2SemDragagem2030;5333;60.25;40.83;0.08;101.17
2SemDragagem2030;5334;21.17;81.92;0.0;103.08
2SemDragagem2030;5335;21.33;82.83;0.0;104.17
2SemDragagem2030;5336;1.33;20.75;0.0;22.08
2SemDragagem2030;5337;2.33;38.08;0.0;40.42
2SemDragagem2030;5338;2.5;19.33;0.0;21.83
2SemDragagem2030;5339;1.92;10.0;0.0;11.92
2SemDragagem2030;5340;20.67;81.5;0.0;102.17
2SemDragagem2030;5341;0.0;0.0;0.0;0.0
2SemDragagem2030;5342;0.0;0.25;0.0;0.25
2SemDragagem2030;5343;15.83;27.25;1.92;45.0
2SemDragagem2030;5344;31.5;39.08;1.92;72.5
2SemDragagem2030;5345;7.17;68.17;0.0;75.33
2SemDragagem2030;5346;9.5;64.75;0.0;74.25
2SemDragagem2030;5347;4.75;46.5;0.0;51.25
2SemDragagem2030;5348;3.17;30.08;0.0;33.25
2SemDragagem2030;5349;8.83;65.17;0.0;74.0
2SemDragagem2030;5350;29.83;44.17;0.0;74.0
2SemDragagem2030;5351;15.25;24.08;0.0;39.33
2SemDragagem2030;5352;8.25;64.75;0.0;73.0
2SemDragagem2030;5353;13.25;59.25;0.0;72.5
2SemDragagem2030;5354;8.5;10.75;54.75;74.0
2SemDragagem2030;5355;8.5;10.75;54.75;74.0
2SemDragagem2030;5356;8.5;65.42;0.17;74.08
2SemDragagem2030;5357;8.25;64.58;0.17;73.0
2SemDragagem2030;5358;29.83;44.17;0.08;74.08
2SemDragagem2030;5359;34.08;39.83;0.08;74.0
2SemDragagem2030;5360;13.0;62.0;0.0;75.0
2SemDragagem2030;5361;11.75;61.08;0.0;72.83
2SemDragagem2030;5362;15.25;60.75;0.0;76.0
2SemDragagem2030;5363;4.0;46.92;0.0;50.92
2SemDragagem2030;5364;1.33;19.92;0.0;21.25
2SemDragagem2030;5365;11.17;61.17;0.0;72.33
2SemDragagem2030;5366;14.17;17.33;0.0;31.5
2SemDragagem2030;5367;1.83;22.42;0.0;24.25
2SemDragagem2030;5368;0.0;0.0;0.0;0.0
2SemDragagem2030;5369;0.33;2.75;0.0;3.08
2SemDragagem2030;5370;0.0;8.25;0.0;8.25
2SemDragagem2030;5371;1.83;39.0;1.92;42.75
2SemDragagem2030;5372;7.5;58.42;0.0;65.92
2SemDragagem2030;5373;7.75;63.17;0.0;70.92
2SemDragagem2030;5374;19.83;51.08;0.0;70.92
2SemDragagem2030;5375;0.0;0.33;0.0;0.33
2SemDragagem2030;5376;7.5;63.42;0.0;70.92
2SemDragagem2030;5377;7.5;63.42;0.0;70.92
2SemDragagem2030;5378;7.75;62.17;0.0;69.92
2SemDragagem2030;5379;7.75;62.17;0.0;69.92
2SemDragagem2030;5380;7.25;57.25;0.0;64.5
2SemDragagem2030;5381;7.25;10.75;53.92;71.92
2SemDragagem2030;5382;7.25;64.5;0.17;71.92
2SemDragagem2030;5383;7.25;62.5;0.08;69.83
2SemDragagem2030;5384;11.75;59.17;0.0;70.92
2SemDragagem2030;5385;7.5;64.42;0.0;71.92
2SemDragagem2030;5386;10.83;61.08;0.0;71.92
2SemDragagem2030;5387;10.83;61.08;0.0;71.92
2SemDragagem2030;5388;0.0;20.92;0.0;20.92
2SemDragagem2030;5389;0.0;1.0;0.0;1.0
2SemDragagem2030;5390;0.0;3.33;0.0;3.33
2SemDragagem2030;5391;0.0;1.58;0.0;1.58
2SemDragagem2030;5392;7.17;36.58;0.0;43.75
2SemDragagem2030;5393;6.17;33.5;0.0;39.67
2SemDragagem2030;5394;6.5;34.17;0.0;40.67
2SemDragagem2030;5395;6.33;35.33;0.0;41.67
2SemDragagem2030;5396;6.17;35.5;0.0;41.67
2SemDragagem2030;5397;6.17;35.5;0.0;41.67
2SemDragagem2030;5398;0.0;3.5;0.0;3.5
2SemDragagem2030;5399;9.25;31.5;0.0;40.75
2SemDragagem2030;5400;6.0;31.5;0.0;37.5
2SemDragagem2030;5401;6.0;36.67;0.08;42.75
2SemDragagem2030;5402;6.0;36.67;0.08;42.75
2SemDragagem2030;5403;19.92;23.83;0.08;43.83
2SemDragagem2030;5404;8.75;34.0;0.0;42.75
2SemDragagem2030;5405;16.0;25.83;0.0;41.83
2SemDragagem2030;5406;0.17;8.08;0.0;8.25
2SemDragagem2030;5407;1.92;31.42;0.0;33.33
2SemDragagem2030;5408;2.25;32.33;0.0;34.58
2SemDragagem2030;5409;15.25;24.33;0.0;39.58
2SemDragagem2030;5410;0.0;0.33;0.0;0.33
2SemDragagem2030;5411;0.0;2.25;0.0;2.25
2SemDragagem2030;5412;0.17;4.08;1.58;5.83
2SemDragagem2030;5413;4.67;8.92;0.0;13.58
2SemDragagem2030;5414;5.0;8.58;0.0;13.58
2SemDragagem2030;5415;5.0;7.5;0.0;12.5
2SemDragagem2030;5416;4.83;8.67;0.0;13.5
2SemDragagem2030;5417;9.08;4.42;0.0;13.5
2SemDragagem2030;5418;0.0;0.0;0.0;0.0
2SemDragagem2030;5419;4.75;0.0;8.75;13.5
2SemDragagem2030;5420;9.08;4.33;0.08;13.5
2SemDragagem2030;5421;4.83;10.75;0.0;15.58
2SemDragagem2030;5422;5.33;9.17;0.0;14.5
2SemDragagem2030;5423;8.08;4.42;0.0;12.5
2SemDragagem2030;5424;0.0;0.33;0.0;0.33
